id,class_number,discipline_id,professor,semester,created_at
9105c491-1e60-4e8f-a3d3-1029fb00cda8,302,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
6601ec0d-796d-4f58-925e-0a83a6280890,304,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
f3670cad-4b5d-47c2-84c5-f110822cf943,308,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
4d8bd762-f195-4c20-b7a1-a531ca97abc7,309,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
541bcbd9-6886-4357-adf8-ec2c207494e3,312,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
e67fed61-9ce3-4aeb-8470-462476525dce,318,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
a44cc253-cb94-405d-bea1-d90c5ffd8789,319,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
3d4172b9-d1bb-4137-8602-a9dd6f178c6f,320,35c2365a-ae4e-41e7-bf30-e650495f3b1f,EXZOLVILDRES QUEIROZ NETO(T+P),2023/2,2024-09-09 01:06:18.723522
31b086b7-bc5e-4196-a87b-bc12dfc98025,302,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
6c7e6807-580e-4ab9-bf50-1a6cad5a1471,304,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
7faf67e9-60f9-483b-a874-3038e2237b36,308,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
0c08bdfe-34a9-4d6e-b2e7-b8b18d38aa37,309,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
5c281d09-c04f-404d-81f3-4c071b24d433,312,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
5555feec-88f7-4051-a731-f28f8a700e61,318,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
515a9970-a513-4cc9-b750-3f174524b525,319,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
ce1b7933-702b-41fd-85a6-78d8dc7c5654,320,59f4ed23-8df8-482a-8de2-79c5096fc22d,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
9707d104-c334-48be-a738-86c7e6d9e67f,181,1e62b6a1-d00c-4726-98ff-7ac58788193b,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
b4343517-5cdb-4806-b61a-7c55d908adde,181,8eaaa5f3-5b41-494b-bc8e-8ee1b0065469,EXZOLVILDRES QUEIROZ NETO(T),2023/2,2024-09-09 01:06:18.723522
80667943-0aeb-4844-89a3-f6df4b9c8015,51,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
ce2906b5-22a3-4ab2-b6e0-ef486cf0ea03,181,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
771b8e71-7fcd-4a45-abe4-17f87472a173,331,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
4882bcff-0c39-471d-9be8-a50d2fed87ea,332,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
07f8e403-a8a0-4059-bdbe-06a30a21038c,333,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
29f0a9ef-ee5c-4d98-b5bb-9ae43a150dc1,334,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
9ae20060-1f35-443b-94f7-a7d63fb2a267,335,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
ed92f386-674a-4b3a-b017-ec55e6017c47,336,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
54fd0cd3-0440-47e5-88d4-eefa7824ae6a,337,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
c7c0f140-4888-4b44-8bde-9edba6e2b9a9,338,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
3fabf95d-58ca-4223-afb9-9017c35e42f8,339,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
c8369a61-ccdf-48a0-a865-940690a4dbf6,340,9c7f7ac5-072b-4874-906d-516d36bcab4a,JORGE LUIS COSTA(T+P),2023/2,2024-09-09 01:06:18.723522
aa22e5d7-e975-4f7b-b788-efa492061d99,51,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
69187fd2-5061-4d0f-b08f-03f6c31cc5da,336,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
600cde35-f8fb-4975-9495-d39cb6a5f727,337,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
95e7db4f-e0e1-4511-b4b7-7cea40abd3c6,338,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
08eeb0a0-cc2d-4c8e-b097-4a1541fbfb04,339,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
42061d28-c69d-4091-91b6-918b91800875,340,554e907e-7656-4ab1-bfce-84a4214e0bf8,JAMIL FERREIRA(T),2023/2,2024-09-09 01:06:18.723522
fad6413a-76b9-4748-8965-7a03af61119b,51,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
6b989b0e-84af-4e03-8469-a3373250ab04,336,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
11a46db2-ce72-425f-af39-44462dbdfa48,337,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
0984451d-30ad-4c1f-8eaa-e9cfa9895137,338,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
c56e7bc1-2211-4648-a607-ad1489231714,339,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
633fce81-d39c-4e63-a183-f7ce1d1d0da0,340,913a6ea4-7738-48b2-8e6b-e50c821192e6,CLAUDIA RAQUEL MARTINS CORREA(T) / DOUGLAS DANTON NEPOMUCENO(T+P),2023/2,2024-09-09 01:06:18.723522
bca39ce2-2a49-4033-a23e-a54909ab1074,51,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
1bbba90c-b1da-48ef-aad2-e4880e0ebc4b,336,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
c0e94a87-6793-42df-a6ec-52ac753da228,337,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
4619e1bd-3d37-4182-9fc3-fbb1222ab1fc,338,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
7d3493f2-4af9-4d9d-80db-2e287eed6295,339,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
0c3411b0-aead-4f5f-8d08-e3deeb42e20b,340,22e849ec-d6c8-4e79-9b1b-461fd0f4000d,HAROLDO LUIZ BERTOLDO(T),2023/2,2024-09-09 01:06:18.723522
1e8a3a22-9491-4370-b1d6-d41481582cac,51,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
edc8191e-8087-4548-84e7-e7abe7ba3bbf,336,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
b797cd7a-0cdb-4d47-aef6-36bd8166db48,337,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
d173216e-b893-466f-a2b8-b3022f16c24b,338,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
60ea0519-ab72-49da-8e17-6ced51abd15a,339,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
87958520-9acb-4779-8d66-85c0728cb66e,340,72f55129-f8ea-4027-9c00-0aa595b3f4e3,ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
babfdc00-e262-40d7-9f9b-36d865060576,341,72f55129-f8ea-4027-9c00-0aa595b3f4e3,GLAUCIA MARIA DOS SANTOS JORGE(T+P) / ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
23e1c52a-99bf-40b1-a393-fffc350dac54,342,72f55129-f8ea-4027-9c00-0aa595b3f4e3,GLAUCIA MARIA DOS SANTOS JORGE(T+P) / ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
10e631c0-f6ad-4934-92aa-4cec6b2ef44d,343,72f55129-f8ea-4027-9c00-0aa595b3f4e3,GLAUCIA MARIA DOS SANTOS JORGE(T+P) / ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
3b6da907-7e2c-49d2-a632-66df5a31327b,344,72f55129-f8ea-4027-9c00-0aa595b3f4e3,GLAUCIA MARIA DOS SANTOS JORGE(T+P) / ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
b86ef084-f15b-4687-b30e-9a68987e5d24,345,72f55129-f8ea-4027-9c00-0aa595b3f4e3,GLAUCIA MARIA DOS SANTOS JORGE(T+P) / ROSANGELA MARCIA MAGALHAES(T+P),2023/2,2024-09-09 01:06:18.723522
a2cce8c9-b15a-4ffd-9a0b-396de0551955,51,851281bf-c9b8-4ab5-9207-a44c5a9c9e6f,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
f70cd9a8-5b3d-4b6e-aadd-52a273bd7520,51,34e832b7-24ec-4bc9-b9bb-f6ed65f2089d,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
1b9e885d-72cc-4cfc-8293-a4d68100301a,51,501168c1-b6c7-4653-b037-5d0176f74a5f,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
8955d45c-6467-4052-8c97-41a5af8659cd,51,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
25e4a0ea-71f7-4174-afb6-49b0cf05f981,299,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
60341116-7070-417e-845f-458ee15d3e7d,300,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
b6c22faf-9981-4cac-aa14-8e11672b26e7,306,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
23a384aa-552d-4f95-8644-dca33b3e6bb2,307,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
27f42703-02e6-4c25-bb2c-e04c2879ff12,310,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
85427a58-7269-49d6-8894-b78a7f6b393d,313,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
565c5e16-ecc9-4058-bf4b-2cfff1faaf79,315,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
d8becde9-72c0-4c6e-9eb1-4bcfa41d0347,321,b004481c-8ef5-406b-a796-7ba3ebc3f8f6,ADRIANA MARIA TONINI(T+P),2023/2,2024-09-09 01:06:18.723522
d61239bc-8d97-43e9-8c17-72cbe6e74fd8,51,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
0d64b1af-e001-413f-add2-a11a2b17f7f7,299,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
7cd41cda-ab7c-4cbd-9b24-93dea1c35d37,300,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
f09cf0a2-c0cc-4d36-bc52-bd9a66ddac58,306,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
fa77bea4-b94c-470a-9721-1c619843b5ed,307,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
ff720c02-5571-465f-b4d1-f38c7562e7e5,310,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
a1478988-9380-4b87-bee2-420cb7075413,313,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
ccf56815-395a-4b88-bc7c-652067bb0318,315,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
2af17c80-3c29-4dca-b33d-6a4b342ba507,321,a6ff11d9-3bef-40fc-be21-26b701a61ec7,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
b271ab07-5500-4d34-b528-be94290e7c5f,51,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
692b799e-f345-42e3-af57-231e1e75ab75,299,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
36496623-fe8a-44a9-8cdf-91d0a12d4333,300,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
43ccfbee-c280-41ac-aa7d-159580a60b51,306,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
062a0909-b9ae-43fc-a6cb-55ff1bbd60ef,307,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
49ceb14c-afff-4f2d-9a37-c72ce5586ee2,310,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
fdc2b9de-28f8-46b4-be9e-26202e159a31,313,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
2279e3c6-e7d4-46cf-9830-75933b737ddf,315,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
a39e9949-58fc-4cb8-920d-0218d3056a40,321,7bb961b5-5da8-46cb-a373-0a3ef6757493,CLAUDIA RAQUEL MARTINS CORREA(T),2023/2,2024-09-09 01:06:18.723522
cef344bc-696c-402f-99c7-a8ada858914b,302,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
bec041c7-bad6-4590-a31b-7bba1eee1d82,304,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
d149de17-19a4-4226-a5dc-9757953d6846,308,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
2491f3b4-9418-4940-b309-0658750bc0c0,309,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
1cf2f058-cbb1-4357-9fe7-4448ce74fd7e,312,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
16a37121-57b3-4c39-8201-cc5a6b91da73,318,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
9dc2f3e9-18b0-4aa9-b1a9-336ac2516727,319,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
bbe8bb2a-cc38-41fe-9edc-ff0923cd5aad,320,f2326b97-8d56-4aa7-9c31-e2d612e6c5c1,SANDRA AUGUSTA DE MELO(T),2023/2,2024-09-09 01:06:18.723522
3b18bdb0-8e5d-485e-ae9e-f88b31ce5cb0,341,7a24faad-6f0e-4220-91c1-0fd46b164e5e,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
83783ece-33c6-44d9-96a8-42df29bdde93,342,7a24faad-6f0e-4220-91c1-0fd46b164e5e,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
2ff24f89-ee3e-4253-bd1b-23e11439da2f,343,7a24faad-6f0e-4220-91c1-0fd46b164e5e,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
6d0f0240-afbe-4693-8270-62b715f85fa0,344,7a24faad-6f0e-4220-91c1-0fd46b164e5e,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
99d1a904-32f7-4c01-933a-2a6aa218e5e0,345,7a24faad-6f0e-4220-91c1-0fd46b164e5e,JANETE FLOR DE MAIO FONSECA(T),2023/2,2024-09-09 01:06:18.723522
6a2bb8f2-a2fb-4f42-8779-1a20645da2a8,181,eca06be2-986f-4017-8e98-4f2527237cf1,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023/2,2024-09-09 01:06:18.723522
bfbf08a0-4edc-4cdb-9372-d5c7affcc652,181,75040939-47c4-45a4-a2ed-2b4c0ba751e1,INACIO ANDRADE SILVA(T+P) / MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
6b095c70-f539-4fff-8b9b-c07d36b96946,302,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
8661b73d-ef5e-4410-80d3-fea6cf8df454,304,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
44780d42-654e-4561-9f09-0523a1e333eb,308,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
d964a94f-6df3-41e7-a4ac-de11c2eddbea,309,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
66440056-3474-4017-9656-55e3c3ff13f3,312,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
00a60297-ae0a-4b40-aaac-05d5c1496863,318,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
84b21ea9-02a8-46e3-8c17-c7d62b7ad1dd,319,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
fb944e74-ba64-4476-b507-a0b2b83656da,320,86e067bc-deb8-4af1-9fb5-118c3fca4d55,THIAGO MACEDO ALVES DE BRITO(T+P),2023/2,2024-09-09 01:06:18.723522
88107dea-35ed-4445-99dc-f72c1a3222ee,302,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
47190e43-d9a0-4583-91de-968949cf22cd,304,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
4dc836a6-3894-44c6-bd17-16bfec51f983,308,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
0cd4332d-4664-438f-87a5-cb6971235179,309,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
6fd87d8e-1390-403f-864a-69f4b1237b60,312,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
cef344dc-9027-4290-91b2-3a40ad9a02ff,318,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
f0ac06b7-5922-430c-a3d8-66798bffe315,319,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
3f7dd959-866e-4334-b352-6125f0475357,320,a6fbc45e-2990-49fc-9104-b7a0febc271d,MARTA BERTIN(T+P),2023/2,2024-09-09 01:06:18.723522
4e120897-2c2f-4dd2-9ebc-b9fd5958dee6,60,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
c882f732-3eec-4a48-8c9f-a5873cc8ef53,301,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
2820b25c-3bc8-467a-a35b-23d8261eadca,303,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
2f8cbc1f-c09e-4c0d-834b-5c4166a8d2bc,305,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
11355c95-7777-4b7f-99ea-566d026d6c08,311,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
c9fe47f8-1ae4-42b5-a882-805efb950817,314,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
4294cf5f-943b-464b-a8c0-2b5cf2c6b973,316,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
5c66e9b1-8cfd-4413-964c-cb7c58e5f6de,317,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
5d44ae98-7e93-480b-acb4-8fa9a5fd0e12,322,997917aa-e47e-4453-9f6e-155fe6d24f5c,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023/2,2024-09-09 01:06:18.723522
7038b804-ffc4-424b-9ea0-0fbd40f6d73a,60,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
3e91123c-f2fe-462c-9ebf-f58fd1667b85,301,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
22056716-da03-4320-80d5-a98515038ca5,303,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
b0917364-100e-4495-9607-86b26eef85af,305,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
0aa61573-195f-4a1d-9167-85467d6e5a89,311,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
2fc079c4-7f46-4e44-9056-d95174b633c9,314,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
0d75d72b-8716-44fb-a9a1-8d7c9df6e8f9,316,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
ae4c5fc4-4005-4b99-bb35-4e2b2596265f,317,bf35fbc1-dc87-4d13-b0d3-310597427084,ANDRE FELIPE PINTO DUARTE(T),2023/2,2024-09-09 01:06:18.723522
